scene_id,scene_key,dataset,split,source_group,eligible_frame_count,frame_count,scene_root
nyuv2__bedroom__0028,nyuv2/bedroom/0028,nyuv2,train,nyuv2:bedroom,184,64,data/processed/nyuv2/bedroom/0028
nyuv2__bedroom__0032,nyuv2/bedroom/0032,nyuv2,train,nyuv2:bedroom,355,64,data/processed/nyuv2/bedroom/0032
nyuv2__bedroom__0033,nyuv2/bedroom/0033,nyuv2,train,nyuv2:bedroom,402,64,data/processed/nyuv2/bedroom/0033
nyuv2__bedroom__0034,nyuv2/bedroom/0034,nyuv2,train,nyuv2:bedroom,303,64,data/processed/nyuv2/bedroom/0034
nyuv2__bedroom__0035,nyuv2/bedroom/0035,nyuv2,train,nyuv2:bedroom,88,64,data/processed/nyuv2/bedroom/0035
nyuv2__bedroom__0036,nyuv2/bedroom/0036,nyuv2,train,nyuv2:bedroom,16,16,data/processed/nyuv2/bedroom/0036
nyuv2__bedroom__0037,nyuv2/bedroom/0037,nyuv2,train,nyuv2:bedroom,296,64,data/processed/nyuv2/bedroom/0037
nyuv2__bedroom__0038,nyuv2/bedroom/0038,nyuv2,train,nyuv2:bedroom,60,60,data/processed/nyuv2/bedroom/0038
nyuv2__bedroom__0039,nyuv2/bedroom/0039,nyuv2,train,nyuv2:bedroom,89,64,data/processed/nyuv2/bedroom/0039
nyuv2__bedroom__0040,nyuv2/bedroom/0040,nyuv2,train,nyuv2:bedroom,212,64,data/processed/nyuv2/bedroom/0040
nyuv2__bedroom__0041,nyuv2/bedroom/0041,nyuv2,train,nyuv2:bedroom,182,64,data/processed/nyuv2/bedroom/0041
nyuv2__bedroom__0042,nyuv2/bedroom/0042,nyuv2,train,nyuv2:bedroom,143,64,data/processed/nyuv2/bedroom/0042
nyuv2__bedroom__0043,nyuv2/bedroom/0043,nyuv2,train,nyuv2:bedroom,198,64,data/processed/nyuv2/bedroom/0043
nyuv2__bedroom__0044,nyuv2/bedroom/0044,nyuv2,train,nyuv2:bedroom,61,61,data/processed/nyuv2/bedroom/0044
nyuv2__bedroom__0045,nyuv2/bedroom/0045,nyuv2,train,nyuv2:bedroom,48,48,data/processed/nyuv2/bedroom/0045
nyuv2__bedroom__0046,nyuv2/bedroom/0046,nyuv2,train,nyuv2:bedroom,26,26,data/processed/nyuv2/bedroom/0046
nyuv2__bedroom__0047,nyuv2/bedroom/0047,nyuv2,train,nyuv2:bedroom,158,64,data/processed/nyuv2/bedroom/0047
nyuv2__bedroom__0048,nyuv2/bedroom/0048,nyuv2,train,nyuv2:bedroom,493,64,data/processed/nyuv2/bedroom/0048
nyuv2__bedroom__0049,nyuv2/bedroom/0049,nyuv2,train,nyuv2:bedroom,208,64,data/processed/nyuv2/bedroom/0049
nyuv2__bedroom__0050,nyuv2/bedroom/0050,nyuv2,train,nyuv2:bedroom,457,64,data/processed/nyuv2/bedroom/0050
nyuv2__bedroom__0052,nyuv2/bedroom/0052,nyuv2,train,nyuv2:bedroom,514,64,data/processed/nyuv2/bedroom/0052
nyuv2__bedroom__0053,nyuv2/bedroom/0053,nyuv2,train,nyuv2:bedroom,258,64,data/processed/nyuv2/bedroom/0053
nyuv2__bedroom__0054,nyuv2/bedroom/0054,nyuv2,train,nyuv2:bedroom,276,64,data/processed/nyuv2/bedroom/0054
nyuv2__bedroom__0055,nyuv2/bedroom/0055,nyuv2,train,nyuv2:bedroom,95,64,data/processed/nyuv2/bedroom/0055
nyuv2__bedroom__0057,nyuv2/bedroom/0057,nyuv2,train,nyuv2:bedroom,101,64,data/processed/nyuv2/bedroom/0057
nyuv2__bedroom__0058,nyuv2/bedroom/0058,nyuv2,train,nyuv2:bedroom,365,64,data/processed/nyuv2/bedroom/0058
nyuv2__bedroom__0060,nyuv2/bedroom/0060,nyuv2,train,nyuv2:bedroom,246,64,data/processed/nyuv2/bedroom/0060
nyuv2__bedroom__0061,nyuv2/bedroom/0061,nyuv2,train,nyuv2:bedroom,175,64,data/processed/nyuv2/bedroom/0061
nyuv2__bedroom__0062,nyuv2/bedroom/0062,nyuv2,train,nyuv2:bedroom,378,64,data/processed/nyuv2/bedroom/0062
nyuv2__bedroom__0063,nyuv2/bedroom/0063,nyuv2,train,nyuv2:bedroom,346,64,data/processed/nyuv2/bedroom/0063
nyuv2__bedroom__0064,nyuv2/bedroom/0064,nyuv2,train,nyuv2:bedroom,88,64,data/processed/nyuv2/bedroom/0064
nyuv2__bedroom__0065,nyuv2/bedroom/0065,nyuv2,train,nyuv2:bedroom,108,64,data/processed/nyuv2/bedroom/0065
nyuv2__bedroom__0067b,nyuv2/bedroom/0067b,nyuv2,train,nyuv2:bedroom,80,64,data/processed/nyuv2/bedroom/0067b
nyuv2__bedroom__0068,nyuv2/bedroom/0068,nyuv2,train,nyuv2:bedroom,265,64,data/processed/nyuv2/bedroom/0068
nyuv2__bedroom__0069,nyuv2/bedroom/0069,nyuv2,train,nyuv2:bedroom,296,64,data/processed/nyuv2/bedroom/0069
nyuv2__bedroom__0070,nyuv2/bedroom/0070,nyuv2,train,nyuv2:bedroom,113,64,data/processed/nyuv2/bedroom/0070
nyuv2__bedroom__0071,nyuv2/bedroom/0071,nyuv2,train,nyuv2:bedroom,446,64,data/processed/nyuv2/bedroom/0071
nyuv2__bedroom__0072,nyuv2/bedroom/0072,nyuv2,train,nyuv2:bedroom,433,64,data/processed/nyuv2/bedroom/0072
nyuv2__bedroom__0073,nyuv2/bedroom/0073,nyuv2,train,nyuv2:bedroom,178,64,data/processed/nyuv2/bedroom/0073
nyuv2__bedroom__0074,nyuv2/bedroom/0074,nyuv2,train,nyuv2:bedroom,311,64,data/processed/nyuv2/bedroom/0074
nyuv2__bedroom__0075,nyuv2/bedroom/0075,nyuv2,train,nyuv2:bedroom,252,64,data/processed/nyuv2/bedroom/0075
nyuv2__bedroom__0077,nyuv2/bedroom/0077,nyuv2,train,nyuv2:bedroom,370,64,data/processed/nyuv2/bedroom/0077
nyuv2__bedroom__0078,nyuv2/bedroom/0078,nyuv2,train,nyuv2:bedroom,399,64,data/processed/nyuv2/bedroom/0078
nyuv2__bedroom__0079,nyuv2/bedroom/0079,nyuv2,train,nyuv2:bedroom,141,64,data/processed/nyuv2/bedroom/0079
nyuv2__bedroom__0080,nyuv2/bedroom/0080,nyuv2,train,nyuv2:bedroom,157,64,data/processed/nyuv2/bedroom/0080
nyuv2__bedroom__0081,nyuv2/bedroom/0081,nyuv2,train,nyuv2:bedroom,110,64,data/processed/nyuv2/bedroom/0081
nyuv2__bedroom__0082,nyuv2/bedroom/0082,nyuv2,train,nyuv2:bedroom,147,64,data/processed/nyuv2/bedroom/0082
nyuv2__bedroom__0083,nyuv2/bedroom/0083,nyuv2,train,nyuv2:bedroom,223,64,data/processed/nyuv2/bedroom/0083
nyuv2__bedroom__0084,nyuv2/bedroom/0084,nyuv2,train,nyuv2:bedroom,405,64,data/processed/nyuv2/bedroom/0084
nyuv2__bedroom__0085,nyuv2/bedroom/0085,nyuv2,train,nyuv2:bedroom,368,64,data/processed/nyuv2/bedroom/0085
nyuv2__bedroom__0086,nyuv2/bedroom/0086,nyuv2,train,nyuv2:bedroom,308,64,data/processed/nyuv2/bedroom/0086
nyuv2__bedroom__0088,nyuv2/bedroom/0088,nyuv2,train,nyuv2:bedroom,343,64,data/processed/nyuv2/bedroom/0088
nyuv2__bedroom__0089,nyuv2/bedroom/0089,nyuv2,train,nyuv2:bedroom,261,64,data/processed/nyuv2/bedroom/0089
nyuv2__bedroom__0090,nyuv2/bedroom/0090,nyuv2,train,nyuv2:bedroom,91,64,data/processed/nyuv2/bedroom/0090
nyuv2__bedroom__0091,nyuv2/bedroom/0091,nyuv2,train,nyuv2:bedroom,93,64,data/processed/nyuv2/bedroom/0091
nyuv2__bedroom__0092,nyuv2/bedroom/0092,nyuv2,train,nyuv2:bedroom,137,64,data/processed/nyuv2/bedroom/0092
nyuv2__bedroom__0093,nyuv2/bedroom/0093,nyuv2,train,nyuv2:bedroom,259,64,data/processed/nyuv2/bedroom/0093
nyuv2__bedroom__0094,nyuv2/bedroom/0094,nyuv2,train,nyuv2:bedroom,106,64,data/processed/nyuv2/bedroom/0094
nyuv2__bedroom__0095,nyuv2/bedroom/0095,nyuv2,train,nyuv2:bedroom,313,64,data/processed/nyuv2/bedroom/0095
nyuv2__bedroom__0096,nyuv2/bedroom/0096,nyuv2,train,nyuv2:bedroom,224,64,data/processed/nyuv2/bedroom/0096
nyuv2__bedroom__0098,nyuv2/bedroom/0098,nyuv2,train,nyuv2:bedroom,187,64,data/processed/nyuv2/bedroom/0098
nyuv2__bedroom__0099,nyuv2/bedroom/0099,nyuv2,train,nyuv2:bedroom,192,64,data/processed/nyuv2/bedroom/0099
nyuv2__bedroom__0100,nyuv2/bedroom/0100,nyuv2,train,nyuv2:bedroom,175,64,data/processed/nyuv2/bedroom/0100
nyuv2__bedroom__0101,nyuv2/bedroom/0101,nyuv2,train,nyuv2:bedroom,318,64,data/processed/nyuv2/bedroom/0101
nyuv2__bedroom__0104,nyuv2/bedroom/0104,nyuv2,train,nyuv2:bedroom,287,64,data/processed/nyuv2/bedroom/0104
nyuv2__bedroom__0105,nyuv2/bedroom/0105,nyuv2,train,nyuv2:bedroom,86,64,data/processed/nyuv2/bedroom/0105
nyuv2__bedroom__0106,nyuv2/bedroom/0106,nyuv2,train,nyuv2:bedroom,350,64,data/processed/nyuv2/bedroom/0106
nyuv2__bedroom__0107,nyuv2/bedroom/0107,nyuv2,train,nyuv2:bedroom,125,64,data/processed/nyuv2/bedroom/0107
nyuv2__bedroom__0108,nyuv2/bedroom/0108,nyuv2,train,nyuv2:bedroom,119,64,data/processed/nyuv2/bedroom/0108
nyuv2__bedroom__0111,nyuv2/bedroom/0111,nyuv2,train,nyuv2:bedroom,144,64,data/processed/nyuv2/bedroom/0111
nyuv2__bedroom__0112,nyuv2/bedroom/0112,nyuv2,train,nyuv2:bedroom,145,64,data/processed/nyuv2/bedroom/0112
nyuv2__bedroom__0114,nyuv2/bedroom/0114,nyuv2,train,nyuv2:bedroom,460,64,data/processed/nyuv2/bedroom/0114
nyuv2__bedroom__0115,nyuv2/bedroom/0115,nyuv2,train,nyuv2:bedroom,347,64,data/processed/nyuv2/bedroom/0115
nyuv2__bedroom__0116,nyuv2/bedroom/0116,nyuv2,train,nyuv2:bedroom,33,33,data/processed/nyuv2/bedroom/0116
nyuv2__bedroom__0117,nyuv2/bedroom/0117,nyuv2,train,nyuv2:bedroom,213,64,data/processed/nyuv2/bedroom/0117
nyuv2__bedroom__0118,nyuv2/bedroom/0118,nyuv2,train,nyuv2:bedroom,71,64,data/processed/nyuv2/bedroom/0118
nyuv2__bedroom__0120,nyuv2/bedroom/0120,nyuv2,train,nyuv2:bedroom,215,64,data/processed/nyuv2/bedroom/0120
nyuv2__bedroom__0121,nyuv2/bedroom/0121,nyuv2,train,nyuv2:bedroom,80,64,data/processed/nyuv2/bedroom/0121
nyuv2__bedroom__0122,nyuv2/bedroom/0122,nyuv2,train,nyuv2:bedroom,40,40,data/processed/nyuv2/bedroom/0122
nyuv2__bedroom__0124,nyuv2/bedroom/0124,nyuv2,train,nyuv2:bedroom,319,64,data/processed/nyuv2/bedroom/0124
nyuv2__bedroom__0125a,nyuv2/bedroom/0125a,nyuv2,train,nyuv2:bedroom,78,64,data/processed/nyuv2/bedroom/0125a
nyuv2__bedroom__0125b,nyuv2/bedroom/0125b,nyuv2,train,nyuv2:bedroom,232,64,data/processed/nyuv2/bedroom/0125b
nyuv2__bedroom__0126,nyuv2/bedroom/0126,nyuv2,train,nyuv2:bedroom,164,64,data/processed/nyuv2/bedroom/0126
nyuv2__bedroom__0127,nyuv2/bedroom/0127,nyuv2,train,nyuv2:bedroom,276,64,data/processed/nyuv2/bedroom/0127
nyuv2__bedroom__0128,nyuv2/bedroom/0128,nyuv2,train,nyuv2:bedroom,261,64,data/processed/nyuv2/bedroom/0128
nyuv2__bedroom__0129,nyuv2/bedroom/0129,nyuv2,train,nyuv2:bedroom,228,64,data/processed/nyuv2/bedroom/0129
nyuv2__bedroom__0130,nyuv2/bedroom/0130,nyuv2,train,nyuv2:bedroom,231,64,data/processed/nyuv2/bedroom/0130
nyuv2__bedroom__0132,nyuv2/bedroom/0132,nyuv2,train,nyuv2:bedroom,114,64,data/processed/nyuv2/bedroom/0132
nyuv2__bedroom__0133a,nyuv2/bedroom/0133a,nyuv2,train,nyuv2:bedroom,183,64,data/processed/nyuv2/bedroom/0133a
nyuv2__bedroom__0133b,nyuv2/bedroom/0133b,nyuv2,train,nyuv2:bedroom,112,64,data/processed/nyuv2/bedroom/0133b
nyuv2__bedroom__0134a,nyuv2/bedroom/0134a,nyuv2,train,nyuv2:bedroom,56,56,data/processed/nyuv2/bedroom/0134a
nyuv2__bedroom__0134b,nyuv2/bedroom/0134b,nyuv2,train,nyuv2:bedroom,97,64,data/processed/nyuv2/bedroom/0134b
nyuv2__bedroom__0135,nyuv2/bedroom/0135,nyuv2,train,nyuv2:bedroom,207,64,data/processed/nyuv2/bedroom/0135
nyuv2__bedroom__0136,nyuv2/bedroom/0136,nyuv2,train,nyuv2:bedroom,383,64,data/processed/nyuv2/bedroom/0136
nyuv2__bedroom__0137,nyuv2/bedroom/0137,nyuv2,train,nyuv2:bedroom,216,64,data/processed/nyuv2/bedroom/0137
nyuv2__bedroom__0138,nyuv2/bedroom/0138,nyuv2,train,nyuv2:bedroom,249,64,data/processed/nyuv2/bedroom/0138
nyuv2__bedroom__0139,nyuv2/bedroom/0139,nyuv2,train,nyuv2:bedroom,168,64,data/processed/nyuv2/bedroom/0139
nyuv2__bedroom__0140,nyuv2/bedroom/0140,nyuv2,train,nyuv2:bedroom,423,64,data/processed/nyuv2/bedroom/0140
nyuv2__bookstore__0001a,nyuv2/bookstore/0001a,nyuv2,train,nyuv2:bookstore,950,64,data/processed/nyuv2/bookstore/0001a
nyuv2__bookstore__0001c,nyuv2/bookstore/0001c,nyuv2,train,nyuv2:bookstore,505,64,data/processed/nyuv2/bookstore/0001c
nyuv2__bookstore__0001e,nyuv2/bookstore/0001e,nyuv2,train,nyuv2:bookstore,551,64,data/processed/nyuv2/bookstore/0001e
nyuv2__bookstore__0001f,nyuv2/bookstore/0001f,nyuv2,train,nyuv2:bookstore,1220,64,data/processed/nyuv2/bookstore/0001f
nyuv2__bookstore__0001i,nyuv2/bookstore/0001i,nyuv2,train,nyuv2:bookstore,402,64,data/processed/nyuv2/bookstore/0001i
nyuv2__bookstore__0001j,nyuv2/bookstore/0001j,nyuv2,train,nyuv2:bookstore,743,64,data/processed/nyuv2/bookstore/0001j
nyuv2__bookstore__0001k,nyuv2/bookstore/0001k,nyuv2,train,nyuv2:bookstore,480,64,data/processed/nyuv2/bookstore/0001k
nyuv2__bookstore__0001l,nyuv2/bookstore/0001l,nyuv2,train,nyuv2:bookstore,311,64,data/processed/nyuv2/bookstore/0001l
nyuv2__bookstore__0001m,nyuv2/bookstore/0001m,nyuv2,train,nyuv2:bookstore,853,64,data/processed/nyuv2/bookstore/0001m
nyuv2__cafe__0001a,nyuv2/cafe/0001a,nyuv2,train,nyuv2:cafe,209,64,data/processed/nyuv2/cafe/0001a
nyuv2__cafe__0001c,nyuv2/cafe/0001c,nyuv2,train,nyuv2:cafe,261,64,data/processed/nyuv2/cafe/0001c
nyuv2__computer_lab__0001,nyuv2/computer_lab/0001,nyuv2,train,nyuv2:computer_lab,513,64,data/processed/nyuv2/computer_lab/0001
nyuv2__computer_lab__0002,nyuv2/computer_lab/0002,nyuv2,train,nyuv2:computer_lab,122,64,data/processed/nyuv2/computer_lab/0002
nyuv2__conference_room__0001,nyuv2/conference_room/0001,nyuv2,train,nyuv2:conference_room,354,64,data/processed/nyuv2/conference_room/0001
nyuv2__dentist_office__0001,nyuv2/dentist_office/0001,nyuv2,train,nyuv2:dentist_office,642,64,data/processed/nyuv2/dentist_office/0001
nyuv2__dining_room__0001a,nyuv2/dining_room/0001a,nyuv2,train,nyuv2:dining_room,118,64,data/processed/nyuv2/dining_room/0001a
nyuv2__dining_room__0003,nyuv2/dining_room/0003,nyuv2,train,nyuv2:dining_room,433,64,data/processed/nyuv2/dining_room/0003
nyuv2__dining_room__0004,nyuv2/dining_room/0004,nyuv2,train,nyuv2:dining_room,288,64,data/processed/nyuv2/dining_room/0004
nyuv2__dining_room__0005,nyuv2/dining_room/0005,nyuv2,train,nyuv2:dining_room,358,64,data/processed/nyuv2/dining_room/0005
nyuv2__dining_room__0006,nyuv2/dining_room/0006,nyuv2,train,nyuv2:dining_room,85,64,data/processed/nyuv2/dining_room/0006
nyuv2__dining_room__0007,nyuv2/dining_room/0007,nyuv2,train,nyuv2:dining_room,554,64,data/processed/nyuv2/dining_room/0007
nyuv2__dining_room__0008,nyuv2/dining_room/0008,nyuv2,train,nyuv2:dining_room,473,64,data/processed/nyuv2/dining_room/0008
nyuv2__dining_room__0009,nyuv2/dining_room/0009,nyuv2,train,nyuv2:dining_room,106,64,data/processed/nyuv2/dining_room/0009
nyuv2__dining_room__0010,nyuv2/dining_room/0010,nyuv2,train,nyuv2:dining_room,260,64,data/processed/nyuv2/dining_room/0010
nyuv2__dining_room__0012,nyuv2/dining_room/0012,nyuv2,train,nyuv2:dining_room,545,64,data/processed/nyuv2/dining_room/0012
nyuv2__dining_room__0013,nyuv2/dining_room/0013,nyuv2,train,nyuv2:dining_room,476,64,data/processed/nyuv2/dining_room/0013
nyuv2__dining_room__0014,nyuv2/dining_room/0014,nyuv2,train,nyuv2:dining_room,290,64,data/processed/nyuv2/dining_room/0014
nyuv2__dining_room__0015,nyuv2/dining_room/0015,nyuv2,train,nyuv2:dining_room,672,64,data/processed/nyuv2/dining_room/0015
nyuv2__dining_room__0016,nyuv2/dining_room/0016,nyuv2,train,nyuv2:dining_room,509,64,data/processed/nyuv2/dining_room/0016
nyuv2__dining_room__0017,nyuv2/dining_room/0017,nyuv2,train,nyuv2:dining_room,209,64,data/processed/nyuv2/dining_room/0017
nyuv2__dining_room__0018,nyuv2/dining_room/0018,nyuv2,train,nyuv2:dining_room,521,64,data/processed/nyuv2/dining_room/0018
nyuv2__dining_room__0019,nyuv2/dining_room/0019,nyuv2,train,nyuv2:dining_room,402,64,data/processed/nyuv2/dining_room/0019
nyuv2__dining_room__0020,nyuv2/dining_room/0020,nyuv2,train,nyuv2:dining_room,528,64,data/processed/nyuv2/dining_room/0020
nyuv2__dining_room__0021,nyuv2/dining_room/0021,nyuv2,train,nyuv2:dining_room,376,64,data/processed/nyuv2/dining_room/0021
nyuv2__dining_room__0022,nyuv2/dining_room/0022,nyuv2,train,nyuv2:dining_room,329,64,data/processed/nyuv2/dining_room/0022
nyuv2__dining_room__0023,nyuv2/dining_room/0023,nyuv2,train,nyuv2:dining_room,432,64,data/processed/nyuv2/dining_room/0023
nyuv2__dining_room__0024,nyuv2/dining_room/0024,nyuv2,train,nyuv2:dining_room,434,64,data/processed/nyuv2/dining_room/0024
nyuv2__dining_room__0025,nyuv2/dining_room/0025,nyuv2,train,nyuv2:dining_room,501,64,data/processed/nyuv2/dining_room/0025
nyuv2__dining_room__0026a,nyuv2/dining_room/0026a,nyuv2,train,nyuv2:dining_room,427,64,data/processed/nyuv2/dining_room/0026a
nyuv2__dining_room__0026b,nyuv2/dining_room/0026b,nyuv2,train,nyuv2:dining_room,390,64,data/processed/nyuv2/dining_room/0026b
nyuv2__dining_room__0029,nyuv2/dining_room/0029,nyuv2,train,nyuv2:dining_room,329,64,data/processed/nyuv2/dining_room/0029
nyuv2__dining_room__0030,nyuv2/dining_room/0030,nyuv2,train,nyuv2:dining_room,391,64,data/processed/nyuv2/dining_room/0030
nyuv2__dining_room__0031,nyuv2/dining_room/0031,nyuv2,train,nyuv2:dining_room,960,64,data/processed/nyuv2/dining_room/0031
nyuv2__dining_room__0032,nyuv2/dining_room/0032,nyuv2,train,nyuv2:dining_room,619,64,data/processed/nyuv2/dining_room/0032
nyuv2__dining_room__0033,nyuv2/dining_room/0033,nyuv2,train,nyuv2:dining_room,462,64,data/processed/nyuv2/dining_room/0033
nyuv2__dining_room__0034,nyuv2/dining_room/0034,nyuv2,train,nyuv2:dining_room,541,64,data/processed/nyuv2/dining_room/0034
nyuv2__dining_room__0035,nyuv2/dining_room/0035,nyuv2,train,nyuv2:dining_room,505,64,data/processed/nyuv2/dining_room/0035
nyuv2__dining_room__0036,nyuv2/dining_room/0036,nyuv2,train,nyuv2:dining_room,854,64,data/processed/nyuv2/dining_room/0036
nyuv2__dining_room__0037,nyuv2/dining_room/0037,nyuv2,train,nyuv2:dining_room,417,64,data/processed/nyuv2/dining_room/0037
nyuv2__dining_room__0038,nyuv2/dining_room/0038,nyuv2,train,nyuv2:dining_room,421,64,data/processed/nyuv2/dining_room/0038
nyuv2__foyer__0001,nyuv2/foyer/0001,nyuv2,train,nyuv2:foyer,120,64,data/processed/nyuv2/foyer/0001
nyuv2__foyer__0002,nyuv2/foyer/0002,nyuv2,train,nyuv2:foyer,122,64,data/processed/nyuv2/foyer/0002
nyuv2__furniture_store__0001a,nyuv2/furniture_store/0001a,nyuv2,train,nyuv2:furniture_store,131,64,data/processed/nyuv2/furniture_store/0001a
nyuv2__furniture_store__0001b,nyuv2/furniture_store/0001b,nyuv2,train,nyuv2:furniture_store,241,64,data/processed/nyuv2/furniture_store/0001b
nyuv2__furniture_store__0001c,nyuv2/furniture_store/0001c,nyuv2,train,nyuv2:furniture_store,77,64,data/processed/nyuv2/furniture_store/0001c
nyuv2__furniture_store__0001g,nyuv2/furniture_store/0001g,nyuv2,train,nyuv2:furniture_store,398,64,data/processed/nyuv2/furniture_store/0001g
nyuv2__furniture_store__0002a,nyuv2/furniture_store/0002a,nyuv2,train,nyuv2:furniture_store,985,64,data/processed/nyuv2/furniture_store/0002a
nyuv2__furniture_store__0002c,nyuv2/furniture_store/0002c,nyuv2,train,nyuv2:furniture_store,185,64,data/processed/nyuv2/furniture_store/0002c
nyuv2__furniture_store__0002d,nyuv2/furniture_store/0002d,nyuv2,train,nyuv2:furniture_store,158,64,data/processed/nyuv2/furniture_store/0002d
nyuv2__home_office__0001,nyuv2/home_office/0001,nyuv2,train,nyuv2:home_office,574,64,data/processed/nyuv2/home_office/0001
nyuv2__home_office__0002,nyuv2/home_office/0002,nyuv2,train,nyuv2:home_office,343,64,data/processed/nyuv2/home_office/0002
nyuv2__home_office__0003,nyuv2/home_office/0003,nyuv2,train,nyuv2:home_office,165,64,data/processed/nyuv2/home_office/0003
nyuv2__home_office__0004,nyuv2/home_office/0004,nyuv2,train,nyuv2:home_office,446,64,data/processed/nyuv2/home_office/0004
nyuv2__home_office__0006,nyuv2/home_office/0006,nyuv2,train,nyuv2:home_office,441,64,data/processed/nyuv2/home_office/0006
nyuv2__home_office__0008,nyuv2/home_office/0008,nyuv2,train,nyuv2:home_office,406,64,data/processed/nyuv2/home_office/0008
nyuv2__home_office__0009,nyuv2/home_office/0009,nyuv2,train,nyuv2:home_office,314,64,data/processed/nyuv2/home_office/0009
nyuv2__home_office__0010,nyuv2/home_office/0010,nyuv2,train,nyuv2:home_office,246,64,data/processed/nyuv2/home_office/0010
nyuv2__home_office__0011,nyuv2/home_office/0011,nyuv2,train,nyuv2:home_office,236,64,data/processed/nyuv2/home_office/0011
nyuv2__home_office__0014,nyuv2/home_office/0014,nyuv2,train,nyuv2:home_office,503,64,data/processed/nyuv2/home_office/0014
nyuv2__home_storage__0001,nyuv2/home_storage/0001,nyuv2,train,nyuv2:home_storage,373,64,data/processed/nyuv2/home_storage/0001
nyuv2__indoor_balcony__0001,nyuv2/indoor_balcony/0001,nyuv2,train,nyuv2:indoor_balcony,110,64,data/processed/nyuv2/indoor_balcony/0001
nyuv2__kitchen__0001a,nyuv2/kitchen/0001a,nyuv2,train,nyuv2:kitchen,38,38,data/processed/nyuv2/kitchen/0001a
nyuv2__kitchen__0001b,nyuv2/kitchen/0001b,nyuv2,train,nyuv2:kitchen,95,64,data/processed/nyuv2/kitchen/0001b
nyuv2__kitchen__0001c,nyuv2/kitchen/0001c,nyuv2,train,nyuv2:kitchen,38,38,data/processed/nyuv2/kitchen/0001c
nyuv2__kitchen__0002,nyuv2/kitchen/0002,nyuv2,train,nyuv2:kitchen,1059,64,data/processed/nyuv2/kitchen/0002
nyuv2__kitchen__0003,nyuv2/kitchen/0003,nyuv2,train,nyuv2:kitchen,420,64,data/processed/nyuv2/kitchen/0003
nyuv2__kitchen__0004,nyuv2/kitchen/0004,nyuv2,train,nyuv2:kitchen,162,64,data/processed/nyuv2/kitchen/0004
nyuv2__kitchen__0005,nyuv2/kitchen/0005,nyuv2,train,nyuv2:kitchen,372,64,data/processed/nyuv2/kitchen/0005
nyuv2__kitchen__0006,nyuv2/kitchen/0006,nyuv2,train,nyuv2:kitchen,189,64,data/processed/nyuv2/kitchen/0006
nyuv2__kitchen__0007,nyuv2/kitchen/0007,nyuv2,train,nyuv2:kitchen,268,64,data/processed/nyuv2/kitchen/0007
nyuv2__kitchen__0008,nyuv2/kitchen/0008,nyuv2,train,nyuv2:kitchen,123,64,data/processed/nyuv2/kitchen/0008
nyuv2__kitchen__0009,nyuv2/kitchen/0009,nyuv2,train,nyuv2:kitchen,250,64,data/processed/nyuv2/kitchen/0009
nyuv2__kitchen__0011a,nyuv2/kitchen/0011a,nyuv2,train,nyuv2:kitchen,336,64,data/processed/nyuv2/kitchen/0011a
