scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,scene_root
wildrgbd_harrison/scissor/scene_564,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_564
wildrgbd_harrison/scissor/scene_613,wildrgbd_harrison,wildrgbd_harrison:scissor,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/scissor/scenes/scene_613
wildrgbd_harrison/shoe/scene_205,wildrgbd_harrison,wildrgbd_harrison:shoe,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/shoe/scenes/scene_205
wildrgbd_harrison/shoe/scene_333,wildrgbd_harrison,wildrgbd_harrison:shoe,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/shoe/scenes/scene_333
wildrgbd_harrison/shoe/scene_355,wildrgbd_harrison,wildrgbd_harrison:shoe,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/shoe/scenes/scene_355
wildrgbd_harrison/shoe/scene_382,wildrgbd_harrison,wildrgbd_harrison:shoe,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/shoe/scenes/scene_382
wildrgbd_harrison/shoe/scene_408,wildrgbd_harrison,wildrgbd_harrison:shoe,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/shoe/scenes/scene_408
wildrgbd_harrison/stuffed_toy/scene_138,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_138
wildrgbd_harrison/stuffed_toy/scene_212,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_212
wildrgbd_harrison/stuffed_toy/scene_354,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_354
wildrgbd_harrison/stuffed_toy/scene_364,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_364
wildrgbd_harrison/stuffed_toy/scene_376,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_376
wildrgbd_harrison/stuffed_toy/scene_411,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_411
wildrgbd_harrison/stuffed_toy/scene_485,wildrgbd_harrison,wildrgbd_harrison:stuffed_toy,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/stuffed_toy/scenes/scene_485
wildrgbd_harrison/tomato/scene_012,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_012
wildrgbd_harrison/tomato/scene_029,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_029
wildrgbd_harrison/tomato/scene_039,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_039
wildrgbd_harrison/tomato/scene_071,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_071
wildrgbd_harrison/tomato/scene_157,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_157
wildrgbd_harrison/tomato/scene_168,wildrgbd_harrison,wildrgbd_harrison:tomato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tomato/scenes/scene_168
wildrgbd_harrison/tooth_brush/scene_258,wildrgbd_harrison,wildrgbd_harrison:tooth_brush,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/tooth_brush/scenes/scene_258
